,OrderDate,ShippedDate,CustomerCountry,CustomerCity,CustomerRegion,ProductName,UnitPrice,Quantity,Discount,CategoryName,SupplierCountry,SupplierRegion,TotalPrice
663,2017-04-08,2017-04-16,Venezuela,Barquisimeto,South America,Maxilaku,20.0,25,0.0,Confections,Finland,Scandinavia,500.0
664,2017-04-09,2017-04-17,France,Toulouse,Western Europe,Genen Shouyu,15.5,12,0.05,Condiments,Japan,Eastern Asia,176.7
665,2017-04-09,2017-04-17,France,Toulouse,Western Europe,Rössle Sauerkraut,45.6,8,0.05,Produce,Germany,Western Europe,346.56
666,2017-04-09,2017-04-16,Germany,Mannheim,Western Europe,Tourtière,7.45,20,0.0,Meat/Poultry,Canada,North America,149.0
667,2017-04-10,2017-04-29,Mexico,México D.F.,Central America,Rogede sild,9.5,21,0.0,Seafood,Denmark,Northern Europe,199.5
668,2017-04-10,2017-04-29,Mexico,México D.F.,Central America,Perth Pasties,32.8,6,0.0,Meat/Poultry,Australia,NSW,196.79999999999998
669,2017-04-10,2017-04-29,Mexico,México D.F.,Central America,Laughing Lumberjack Lager,14.0,30,0.0,Beverages,USA,North America,420.0
670,2017-04-11,2017-04-16,Ireland,Cork,British Isles,Tofu,23.25,70,0.0,Produce,Japan,Eastern Asia,1627.5
671,2017-04-11,2017-04-16,Ireland,Cork,British Isles,Louisiana Fiery Hot Pepper Sauce,21.05,20,0.0,Condiments,USA,North America,421.0
672,2017-04-11,2017-04-18,USA,Seattle,North America,Chang,19.0,12,0.0,Beverages,UK,British Isles,228.0
673,2017-04-11,2017-04-18,USA,Seattle,North America,Sir Rodney's Scones,10.0,12,0.0,Confections,UK,British Isles,120.0
674,2017-04-11,2017-04-18,USA,Seattle,North America,Perth Pasties,32.8,10,0.0,Meat/Poultry,Australia,NSW,328.0
675,2017-04-11,2017-04-18,USA,Seattle,North America,Sirop d'érable,28.5,25,0.0,Condiments,Canada,North America,712.5
676,2017-04-14,2017-04-21,Canada,Montréal,North America,Tarte au sucre,49.3,3,0.0,Confections,Canada,North America,147.89999999999998
677,2017-04-15,2017-05-02,Germany,Brandenburg,Western Europe,NuNuCa Nuß-Nougat-Creme,14.0,18,0.1,Confections,Germany,Western Europe,226.8
678,2017-04-15,2017-05-02,Germany,Brandenburg,Western Europe,Outback Lager,15.0,14,0.1,Beverages,Australia,Victoria,189.0
679,2017-04-15,2017-04-22,Mexico,México D.F.,Central America,Ipoh Coffee,46.0,15,0.15,Beverages,Singapore,South-East Asia,586.5
680,2017-04-15,2017-04-22,Mexico,México D.F.,Central America,Chocolade,12.75,15,0.15,Confections,Netherlands,Northern Europe,162.5625
681,2017-04-16,2017-05-13,Germany,Köln,Western Europe,Konbu,6.0,10,0.0,Seafood,Japan,Eastern Asia,60.0
682,2017-04-16,2017-05-13,Germany,Köln,Western Europe,Chartreuse verte,18.0,10,0.0,Beverages,France,Western Europe,180.0
683,2017-04-17,2017-04-29,Germany,Mannheim,Western Europe,Rössle Sauerkraut,45.6,3,0.0,Produce,Germany,Western Europe,136.8
684,2017-04-18,2017-04-28,USA,Boise,North America,Thüringer Rostbratwurst,123.79,36,0.0,Meat/Poultry,Germany,Western Europe,4456.4400000000005
685,2017-04-18,2017-04-28,USA,Boise,North America,Rhönbräu Klosterbier,7.75,36,0.1,Beverages,Germany,Western Europe,251.1
686,2017-04-18,2017-04-21,France,Marseille,Western Europe,Chef Anton's Cajun Seasoning,22.0,50,0.15,Condiments,USA,North America,935.0
687,2017-04-18,2017-04-21,France,Marseille,Western Europe,Uncle Bob's Organic Dried Pears,30.0,50,0.15,Produce,USA,North America,1275.0
688,2017-04-18,2017-04-21,France,Marseille,Western Europe,Northwoods Cranberry Sauce,40.0,10,0.15,Condiments,USA,North America,340.0
689,2017-04-21,2017-04-24,Brazil,Sao Paulo,South America,Guaraná Fantástica,4.5,10,0.15,Beverages,Brazil,South America,38.25
690,2017-04-21,2017-04-24,Brazil,Sao Paulo,South America,Spegesild,12.0,9,0.15,Seafood,Denmark,Northern Europe,91.8
691,2017-04-21,2017-04-24,Brazil,Sao Paulo,South America,Zaanse koeken,9.5,6,0.15,Confections,Netherlands,Northern Europe,48.45
692,2017-04-21,2017-04-24,Brazil,Sao Paulo,South America,Camembert Pierrot,34.0,12,0.15,Dairy Products,France,Western Europe,346.8
693,2017-04-22,2017-04-28,Germany,Stuttgart,Western Europe,Sir Rodney's Scones,10.0,40,0.2,Confections,UK,British Isles,320.0
694,2017-04-22,2017-04-28,Germany,Stuttgart,Western Europe,Mascarpone Fabioli,32.0,50,0.2,Dairy Products,Italy,Southern Europe,1280.0
695,2017-04-22,2017-04-28,Germany,Stuttgart,Western Europe,Sirop d'érable,28.5,15,0.2,Condiments,Canada,North America,342.0
696,2017-04-22,2017-05-16,Austria,Graz,Western Europe,Sir Rodney's Marmalade,81.0,39,0.0,Confections,UK,British Isles,3159.0
697,2017-04-22,2017-05-16,Austria,Graz,Western Europe,Rössle Sauerkraut,45.6,35,0.0,Produce,Germany,Western Europe,1596.0
698,2017-04-22,2017-05-16,Austria,Graz,Western Europe,Gnocchi di nonna Alice,38.0,70,0.0,Grains/Cereals,Italy,Southern Europe,2660.0
699,2017-04-22,2017-05-16,Austria,Graz,Western Europe,Louisiana Fiery Hot Pepper Sauce,21.05,39,0.0,Condiments,USA,North America,820.95
700,2017-04-22,2017-05-16,Austria,Graz,Western Europe,Rhönbräu Klosterbier,7.75,50,0.0,Beverages,Germany,Western Europe,387.5
701,2017-04-23,2017-05-23,Germany,Cunewalde,Western Europe,Mishi Kobe Niku,97.0,16,0.15,Meat/Poultry,Japan,Eastern Asia,1319.2
702,2017-04-23,2017-05-23,Germany,Cunewalde,Western Europe,Pavlova,17.45,50,0.0,Confections,Australia,Victoria,872.5
703,2017-04-23,2017-05-23,Germany,Cunewalde,Western Europe,Schoggi Schokolade,43.9,120,0.0,Confections,Germany,Western Europe,5268.0
704,2017-04-23,2017-05-23,Germany,Cunewalde,Western Europe,Geitost,2.5,16,0.15,Dairy Products,Norway,Scandinavia,34.0
705,2017-04-23,2017-05-23,Germany,Cunewalde,Western Europe,Camembert Pierrot,34.0,84,0.15,Dairy Products,France,Western Europe,2427.6
706,2017-04-24,2017-05-01,Ireland,Cork,British Isles,Carnarvon Tigers,62.5,25,0.1,Seafood,Australia,Victoria,1406.25
707,2017-04-24,2017-05-01,Ireland,Cork,British Isles,Jack's New England Clam Chowder,9.65,80,0.1,Seafood,USA,North America,694.8
708,2017-04-24,2017-05-01,Ireland,Cork,British Isles,Singaporean Hokkien Fried Mee,14.0,20,0.0,Grains/Cereals,Singapore,South-East Asia,280.0
709,2017-04-24,2017-04-29,UK,London,British Isles,Filo Mix,7.0,6,0.0,Grains/Cereals,Australia,NSW,42.0
710,2017-04-24,2017-04-29,UK,London,British Isles,Raclette Courdavault,55.0,4,0.0,Dairy Products,France,Western Europe,220.0
711,2017-04-24,2017-04-29,UK,London,British Isles,Outback Lager,15.0,6,0.0,Beverages,Australia,Victoria,90.0
712,2017-04-25,2017-05-05,Mexico,México D.F.,Central America,Guaraná Fantástica,4.5,5,0.0,Beverages,Brazil,South America,22.5
713,2017-04-25,2017-05-05,Mexico,México D.F.,Central America,Côte de Blaye,263.5,15,0.0,Beverages,France,Western Europe,3952.5
714,2017-04-25,2017-05-05,Mexico,México D.F.,Central America,Gula Malacca,19.45,9,0.0,Condiments,Singapore,South-East Asia,175.04999999999998
715,2017-04-28,2017-05-01,Switzerland,Bern,Western Europe,Ikura,31.0,16,0.05,Seafood,Japan,Eastern Asia,471.2
716,2017-04-28,2017-05-01,Switzerland,Bern,Western Europe,Gnocchi di nonna Alice,38.0,40,0.0,Grains/Cereals,Italy,Southern Europe,1520.0
717,2017-04-28,2017-05-01,Switzerland,Bern,Western Europe,Camembert Pierrot,34.0,10,0.05,Dairy Products,France,Western Europe,323.0
718,2017-04-29,2017-05-01,Norway,Stavern,Scandinavia,Guaraná Fantástica,4.5,8,0.0,Beverages,Brazil,South America,36.0
719,2017-04-29,2017-05-01,Norway,Stavern,Scandinavia,Perth Pasties,32.8,5,0.0,Meat/Poultry,Australia,NSW,164.0
720,2017-04-29,2017-05-02,Argentina,Buenos Aires,South America,Steeleye Stout,18.0,3,0.0,Beverages,USA,North America,54.0
721,2017-04-29,2017-05-02,Argentina,Buenos Aires,South America,Jack's New England Clam Chowder,9.65,10,0.0,Seafood,USA,North America,96.5
722,2017-04-29,2017-05-02,Argentina,Buenos Aires,South America,Scottish Longbreads,12.5,6,0.0,Confections,UK,British Isles,75.0
723,2017-04-30,2017-05-06,Germany,Frankfurt a.M.,Western Europe,Chai,18.0,40,0.2,Beverages,UK,British Isles,576.0
724,2017-04-30,2017-05-06,Germany,Frankfurt a.M.,Western Europe,Northwoods Cranberry Sauce,40.0,24,0.0,Condiments,USA,North America,960.0
725,2017-04-30,2017-05-06,Germany,Frankfurt a.M.,Western Europe,Nord-Ost Matjeshering,25.89,20,0.2,Seafood,Germany,Western Europe,414.23999999999995
726,2017-04-30,2017-05-06,Germany,Frankfurt a.M.,Western Europe,Boston Crab Meat,18.4,25,0.2,Seafood,USA,North America,367.99999999999994
727,2017-05-01,2017-05-30,UK,London,British Isles,Alice Mutton,39.0,25,0.1,Meat/Poultry,Australia,Victoria,877.5
728,2017-05-01,2017-05-30,UK,London,British Isles,Sir Rodney's Marmalade,81.0,15,0.1,Confections,UK,British Isles,1093.5
729,2017-05-01,2017-05-30,UK,London,British Isles,Gravad lax,26.0,18,0.1,Seafood,Sweden,Northern Europe,421.2
730,2017-05-01,2017-05-30,UK,London,British Isles,Jack's New England Clam Chowder,9.65,6,0.1,Seafood,USA,North America,52.11000000000001
731,2017-05-01,2017-05-07,Sweden,Luleå,Northern Europe,Ikura,31.0,2,0.0,Seafood,Japan,Eastern Asia,62.0
732,2017-05-01,2017-05-07,Sweden,Luleå,Northern Europe,Nord-Ost Matjeshering,25.89,10,0.0,Seafood,Germany,Western Europe,258.9
733,2017-05-01,2017-05-07,Sweden,Luleå,Northern Europe,Ipoh Coffee,46.0,60,0.0,Beverages,Singapore,South-East Asia,2760.0
734,2017-05-01,2017-05-07,Sweden,Luleå,Northern Europe,Tourtière,7.45,15,0.0,Meat/Poultry,Canada,North America,111.75
735,2017-05-02,2017-05-23,France,Marseille,Western Europe,Inlagd Sill,19.0,30,0.0,Seafood,Sweden,Northern Europe,570.0
736,2017-05-02,2017-05-23,France,Marseille,Western Europe,Boston Crab Meat,18.4,15,0.1,Seafood,USA,North America,248.4
737,2017-05-05,2017-05-15,Finland,Oulu,Scandinavia,Chai,18.0,8,0.15,Beverages,UK,British Isles,122.4
738,2017-05-05,2017-05-15,Finland,Oulu,Scandinavia,Konbu,6.0,10,0.0,Seafood,Japan,Eastern Asia,60.0
739,2017-05-05,2017-05-15,Finland,Oulu,Scandinavia,Gnocchi di nonna Alice,38.0,30,0.15,Grains/Cereals,Italy,Southern Europe,969.0
740,2017-05-05,2017-05-07,Germany,Cunewalde,Western Europe,Chef Anton's Cajun Seasoning,22.0,50,0.1,Condiments,USA,North America,990.0
741,2017-05-05,2017-05-07,Germany,Cunewalde,Western Europe,Inlagd Sill,19.0,30,0.1,Seafood,Sweden,Northern Europe,513.0
742,2017-05-06,2017-05-09,USA,Eugene,North America,Queso Cabrales,21.0,3,0.0,Dairy Products,Spain,Southern Europe,63.0
743,2017-05-06,2017-05-09,USA,Eugene,North America,Geitost,2.5,8,0.2,Dairy Products,Norway,Scandinavia,16.0
744,2017-05-06,2017-05-09,USA,Eugene,North America,Mozzarella di Giovanni,34.8,9,0.0,Dairy Products,Italy,Southern Europe,313.2
745,2017-05-07,2017-05-09,Belgium,Bruxelles,Western Europe,Pâté chinois,24.0,14,0.0,Meat/Poultry,Canada,North America,336.0
746,2017-05-07,2017-05-09,Belgium,Bruxelles,Western Europe,Scottish Longbreads,12.5,20,0.0,Confections,UK,British Isles,250.0
747,2017-05-07,2017-05-09,Belgium,Bruxelles,Western Europe,Gudbrandsdalsost,36.0,10,0.0,Dairy Products,Norway,Scandinavia,360.0
748,2017-05-08,2017-05-12,Austria,Salzburg,Western Europe,Alice Mutton,39.0,40,0.0,Meat/Poultry,Australia,Victoria,1560.0
749,2017-05-08,2017-05-12,Austria,Salzburg,Western Europe,Ipoh Coffee,46.0,25,0.0,Beverages,Singapore,South-East Asia,1150.0
750,2017-05-08,2017-05-12,Austria,Salzburg,Western Europe,Sirop d'érable,28.5,20,0.0,Condiments,Canada,North America,570.0
751,2017-05-08,2017-05-12,Austria,Salzburg,Western Europe,Lakkalikööri,18.0,50,0.0,Beverages,Finland,Scandinavia,900.0
752,2017-05-08,2017-05-19,Argentina,Buenos Aires,South America,Raclette Courdavault,55.0,2,0.0,Dairy Products,France,Western Europe,110.0
753,2017-05-09,2017-05-12,UK,London,British Isles,Nord-Ost Matjeshering,25.89,15,0.0,Seafood,Germany,Western Europe,388.35
754,2017-05-09,2017-05-12,UK,London,British Isles,Louisiana Hot Spiced Okra,17.0,24,0.0,Condiments,USA,North America,408.0
755,2017-05-12,2017-05-22,Sweden,Bräcke,Northern Europe,Chef Anton's Cajun Seasoning,22.0,50,0.05,Condiments,USA,North America,1045.0
756,2017-05-12,2017-05-22,Sweden,Bräcke,Northern Europe,Mozzarella di Giovanni,34.8,24,0.0,Dairy Products,Italy,Southern Europe,835.1999999999999
757,2017-05-12,2017-05-22,Sweden,Bräcke,Northern Europe,Röd Kaviar,15.0,24,0.05,Seafood,Sweden,Northern Europe,342.0
758,2017-05-12,2017-05-14,Germany,Frankfurt a.M.,Western Europe,Nord-Ost Matjeshering,25.89,10,0.0,Seafood,Germany,Western Europe,258.9
759,2017-05-12,2017-05-14,Germany,Frankfurt a.M.,Western Europe,Boston Crab Meat,18.4,10,0.2,Seafood,USA,North America,147.2
760,2017-05-12,2017-05-14,Germany,Frankfurt a.M.,Western Europe,Tourtière,7.45,10,0.2,Meat/Poultry,Canada,North America,59.6
761,2017-05-13,2017-05-21,Mexico,México D.F.,Central America,Queso Cabrales,21.0,50,0.1,Dairy Products,Spain,Southern Europe,945.0
762,2017-05-13,2017-05-21,Mexico,México D.F.,Central America,Boston Crab Meat,18.4,10,0.1,Seafood,USA,North America,165.6
763,2017-05-13,2017-05-21,Mexico,México D.F.,Central America,Ravioli Angelo,19.5,5,0.1,Grains/Cereals,Italy,Southern Europe,87.75
764,2017-05-13,2017-05-21,Mexico,México D.F.,Central America,Raclette Courdavault,55.0,15,0.1,Dairy Products,France,Western Europe,742.5
765,2017-05-14,2017-06-06,Germany,Frankfurt a.M.,Western Europe,Queso Manchego La Pastora,38.0,15,0.25,Dairy Products,Spain,Southern Europe,427.5
766,2017-05-14,2017-06-06,Germany,Frankfurt a.M.,Western Europe,Gorgonzola Telino,12.5,20,0.0,Dairy Products,Italy,Southern Europe,250.0
767,2017-05-14,2017-06-06,Germany,Frankfurt a.M.,Western Europe,Geitost,2.5,30,0.0,Dairy Products,Norway,Scandinavia,75.0
768,2017-05-14,2017-06-06,Germany,Frankfurt a.M.,Western Europe,Camembert Pierrot,34.0,35,0.25,Dairy Products,France,Western Europe,892.5
769,2017-05-14,2017-05-19,Switzerland,Genève,Western Europe,Gorgonzola Telino,12.5,30,0.0,Dairy Products,Italy,Southern Europe,375.0
770,2017-05-14,2017-05-19,Switzerland,Genève,Western Europe,Manjimup Dried Apples,53.0,6,0.0,Produce,Australia,NSW,318.0
771,2017-05-14,2017-05-19,Switzerland,Genève,Western Europe,Escargots de Bourgogne,13.25,20,0.0,Seafood,France,Western Europe,265.0
772,2017-05-14,2017-05-19,Switzerland,Genève,Western Europe,Mozzarella di Giovanni,34.8,21,0.0,Dairy Products,Italy,Southern Europe,730.8
773,2017-05-14,2017-05-19,Switzerland,Genève,Western Europe,Röd Kaviar,15.0,9,0.0,Seafood,Sweden,Northern Europe,135.0
774,2017-05-15,2017-05-16,UK,London,British Isles,Outback Lager,15.0,7,0.0,Beverages,Australia,Victoria,105.0
775,2017-05-15,2017-05-16,UK,London,British Isles,Mozzarella di Giovanni,34.8,1,0.0,Dairy Products,Italy,Southern Europe,34.8
776,2017-05-16,2017-05-23,UK,London,British Isles,Konbu,6.0,8,0.0,Seafood,Japan,Eastern Asia,48.0
777,2017-05-16,2017-05-23,UK,London,British Isles,Sir Rodney's Scones,10.0,15,0.0,Confections,UK,British Isles,150.0
778,2017-05-16,2017-05-23,UK,London,British Isles,Geitost,2.5,15,0.0,Dairy Products,Norway,Scandinavia,37.5
779,2017-05-16,2017-05-23,UK,London,British Isles,Maxilaku,20.0,6,0.0,Confections,Finland,Scandinavia,120.0
780,2017-05-19,2017-06-13,Germany,Cunewalde,Western Europe,Aniseed Syrup,10.0,60,0.0,Condiments,UK,British Isles,600.0
781,2017-05-19,2017-06-13,Germany,Cunewalde,Western Europe,Gumbär Gummibärchen,31.23,40,0.0,Confections,Germany,Western Europe,1249.2
782,2017-05-19,2017-06-13,Germany,Cunewalde,Western Europe,Côte de Blaye,263.5,30,0.0,Beverages,France,Western Europe,7905.0
783,2017-05-19,2017-06-13,Germany,Cunewalde,Western Europe,Scottish Longbreads,12.5,35,0.0,Confections,UK,British Isles,437.5
784,2017-05-19,2017-05-29,Brazil,Rio de Janeiro,South America,Guaraná Fantástica,4.5,35,0.1,Beverages,Brazil,South America,141.75
785,2017-05-19,2017-05-29,Brazil,Rio de Janeiro,South America,Côte de Blaye,263.5,4,0.1,Beverages,France,Western Europe,948.6
786,2017-05-19,2017-05-29,Brazil,Rio de Janeiro,South America,Louisiana Fiery Hot Pepper Sauce,21.05,36,0.1,Condiments,USA,North America,682.0200000000001
787,2017-05-19,2017-05-29,Brazil,Rio de Janeiro,South America,Flotemysost,21.5,9,0.1,Dairy Products,Norway,Scandinavia,174.15
788,2017-05-20,2017-05-26,Germany,Brandenburg,Western Europe,Queso Cabrales,21.0,15,0.05,Dairy Products,Spain,Southern Europe,299.25
789,2017-05-20,2017-05-26,Germany,Brandenburg,Western Europe,Tourtière,7.45,24,0.05,Meat/Poultry,Canada,North America,169.86
790,2017-05-21,2017-05-23,Venezuela,Barquisimeto,South America,Queso Manchego La Pastora,38.0,30,0.15,Dairy Products,Spain,Southern Europe,969.0
792,2017-05-21,2017-05-30,USA,Portland,North America,Rössle Sauerkraut,45.6,7,0.0,Produce,Germany,Western Europe,319.2
793,2017-05-21,2017-05-30,USA,Portland,North America,Laughing Lumberjack Lager,14.0,7,0.0,Beverages,USA,North America,98.0
794,2017-05-22,2017-06-26,USA,Walla Walla,North America,Queso Cabrales,21.0,10,0.0,Dairy Products,Spain,Southern Europe,210.0
795,2017-05-23,2017-05-27,France,Lyon,Western Europe,Uncle Bob's Organic Dried Pears,30.0,10,0.0,Produce,USA,North America,300.0
796,2017-05-23,2017-05-27,France,Lyon,Western Europe,Steeleye Stout,18.0,30,0.0,Beverages,USA,North America,540.0
797,2017-05-23,2017-05-27,France,Lyon,Western Europe,Tarte au sucre,49.3,40,0.0,Confections,Canada,North America,1972.0
798,2017-05-23,2017-06-02,UK,London,British Isles,Mascarpone Fabioli,32.0,24,0.15,Dairy Products,Italy,Southern Europe,652.8
799,2017-05-23,2017-06-02,UK,London,British Isles,Inlagd Sill,19.0,60,0.0,Seafood,Sweden,Northern Europe,1140.0
800,2017-05-26,2017-06-02,Germany,Münster,Western Europe,Sasquatch Ale,14.0,10,0.25,Beverages,USA,North America,105.0
801,2017-05-26,2017-06-02,Germany,Münster,Western Europe,Jack's New England Clam Chowder,9.65,14,0.0,Seafood,USA,North America,135.1
802,2017-05-27,2017-05-30,Germany,Cunewalde,Western Europe,Gorgonzola Telino,12.5,55,0.15,Dairy Products,Italy,Southern Europe,584.375
803,2017-05-27,2017-05-30,Germany,Cunewalde,Western Europe,Rogede sild,9.5,100,0.15,Seafood,Denmark,Northern Europe,807.5
804,2017-05-27,2017-05-30,Germany,Cunewalde,Western Europe,Manjimup Dried Apples,53.0,48,0.15,Produce,Australia,NSW,2162.4
805,2017-05-28,2017-06-06,Spain,Sevilla,Southern Europe,Alice Mutton,39.0,8,0.1,Meat/Poultry,Australia,Victoria,280.8
806,2017-05-28,2017-06-06,Spain,Sevilla,Southern Europe,Teatime Chocolate Biscuits,9.2,10,0.0,Confections,UK,British Isles,92.0
807,2017-05-28,2017-06-06,Spain,Sevilla,Southern Europe,Sir Rodney's Scones,10.0,6,0.1,Confections,UK,British Isles,54.0
808,2017-05-28,2017-06-06,Spain,Sevilla,Southern Europe,Sirop d'érable,28.5,10,0.1,Condiments,Canada,North America,256.5
809,2017-05-28,2017-06-06,Portugal,Lisboa,Southern Europe,Pavlova,17.45,40,0.15,Confections,Australia,Victoria,593.3
810,2017-05-28,2017-06-06,Portugal,Lisboa,Southern Europe,Steeleye Stout,18.0,20,0.15,Beverages,USA,North America,306.0
811,2017-05-28,2017-06-06,Portugal,Lisboa,Southern Europe,Gula Malacca,19.45,40,0.0,Condiments,Singapore,South-East Asia,778.0
812,2017-05-29,2017-06-05,Venezuela,San Cristóbal,South America,Gudbrandsdalsost,36.0,18,0.0,Dairy Products,Norway,Scandinavia,648.0
813,2017-05-29,2017-06-05,Venezuela,San Cristóbal,South America,Rhönbräu Klosterbier,7.75,30,0.0,Beverages,Germany,Western Europe,232.5
814,2017-05-30,2017-06-03,Finland,Oulu,Scandinavia,Queso Cabrales,21.0,15,0.0,Dairy Products,Spain,Southern Europe,315.0
815,2017-05-30,2017-06-03,Finland,Oulu,Scandinavia,Pavlova,17.45,14,0.0,Confections,Australia,Victoria,244.29999999999998
817,2017-05-30,2017-06-03,Finland,Oulu,Scandinavia,Gorgonzola Telino,12.5,30,0.0,Dairy Products,Italy,Southern Europe,375.0
818,2017-05-30,2017-06-03,Finland,Oulu,Scandinavia,Steeleye Stout,18.0,6,0.0,Beverages,USA,North America,108.0
819,2017-05-30,2017-06-05,Germany,Köln,Western Europe,Pavlova,17.45,30,0.05,Confections,Australia,Victoria,497.325
821,2017-05-30,2017-06-05,Germany,Köln,Western Europe,Tarte au sucre,49.3,20,0.05,Confections,Canada,North America,936.7
822,2017-05-30,2017-06-05,Germany,Köln,Western Europe,Original Frankfurter grüne Soße,13.0,10,0.05,Condiments,Germany,Western Europe,123.5
823,2017-06-02,2017-06-04,USA,Boise,North America,Tofu,23.25,30,0.2,Produce,Japan,Eastern Asia,558.0
824,2017-06-02,2017-06-04,USA,Boise,North America,Teatime Chocolate Biscuits,9.2,35,0.2,Confections,UK,British Isles,257.6
825,2017-06-02,2017-06-04,USA,Boise,North America,Guaraná Fantástica,4.5,18,0.2,Beverages,Brazil,South America,64.8
826,2017-06-02,2017-06-04,USA,Boise,North America,Manjimup Dried Apples,53.0,20,0.2,Produce,Australia,NSW,848.0
827,2017-06-02,2017-06-04,USA,Boise,North America,Gnocchi di nonna Alice,38.0,40,0.2,Grains/Cereals,Italy,Southern Europe,1216.0
828,2017-06-03,2017-06-13,Denmark,Kobenhavn,Northern Europe,Mozzarella di Giovanni,34.8,24,0.0,Dairy Products,Italy,Southern Europe,835.1999999999999
